Index,Unnamed: 0,WGCAC,MSE
0,0,9.11187089284261,0.2383583621581396
1,1,9.226971371968586,0.2204111181696256
2,2,8.837288029988606,0.1817970733709323
3,3,8.905514780680338,0.1645210855169377
4,4,8.956085586547852,0.15250827702208092
5,5,9.046982510884602,0.1461288525067442
6,6,8.847895240783691,0.16762662692901598
7,7,8.802925872802735,0.16035728489700707
8,8,8.997185611724854,0.14917566335948262
9,9,8.950749206542971,0.14843827173235088
10,10,8.613719240824382,0.15259074581090273
11,11,8.683751837412517,0.14894865545118652
12,12,8.619287713368733,0.15375044163280108
13,13,8.658079465230308,0.15002078791546716
14,14,8.7231751759847,0.14869156376026998
15,15,8.609875170389811,0.15725481975339214
16,16,8.854604085286459,0.1471631705723616
17,17,8.770392354329427,0.14700329319503605
18,18,8.741829999287923,0.147518964698805
19,19,8.770034249623617,0.1454446990185728
20,20,8.76357167561849,0.14251701034404507
21,21,8.516494019826252,0.1514874546204034
22,22,8.708726469675701,0.13798030490131835
23,23,8.512945969899496,0.14404199448328775
24,24,8.595793120066325,0.14431458103827507
25,25,8.717941443125406,0.14109447029602595
26,26,8.858790747324626,0.14599278613505887
27,27,8.659322961171467,0.14620661286015338
28,28,8.708896128336589,0.14464846054678554
29,29,9.003315925598145,0.13926616197063896
30,30,8.686216100056965,0.14385202025158408
31,31,8.850853474934896,0.13814258278329022
32,32,8.637599913279216,0.1454795822816086
33,33,8.460450077056885,0.15245856731411267
34,34,8.95320208867391,0.1379586144055744
35,35,8.742343934377034,0.14516417382999014
36,36,8.760417811075847,0.14382845556223767
37,37,8.967382462819417,0.14948480232144354
38,38,8.780011177062987,0.15072100085621545
39,39,8.718685849507649,0.140923803819318
40,40,8.657882404327392,0.14470665801872865
41,41,8.917499351501467,0.14478550361713854
42,42,8.660808881123861,0.14160083592253553
43,43,8.764120705922444,0.1450969435710352
44,44,8.792118708292643,0.1355605429771943
45,45,8.865030765533447,0.14610862577958808
46,46,8.90643892288208,0.1392288180293981
47,47,8.893422953287761,0.1412916345132471
48,48,9.044620609283447,0.127853726865406
49,49,8.90080722173055,0.1400905751747438
50,50,8.888923263549804,0.15262188519188932
51,51,8.873195044199626,0.14596583554933992
52,52,8.85864486694336,0.1326534023852029
53,53,8.774323145548504,0.13684034102239334
54,54,8.687234338124592,0.1383375054638212
55,55,8.841951115926106,0.14232282380183944
56,56,8.681728394826253,0.14269039339309048
57,57,8.7208101272583,0.13363600542944026
58,58,8.835987599690755,0.12994182144477964
59,59,8.748929595947265,0.13793895257260494
60,60,8.777911376953124,0.13823441632865188
61,61,8.731876881917318,0.13863629696768473
62,62,8.938675753275554,0.13701108841329232
63,63,8.941882292429606,0.1385492432422877
64,64,8.62237319946289,0.14708743140331354
65,65,8.917324542999268,0.13765346747530807
66,66,9.087089316050212,0.13219734398806454
67,67,8.711073939005535,0.13144560852099674
68,68,8.88241532643636,0.1429444462743195
69,69,8.73404754002889,0.1426469362950108
70,70,8.85774008433024,0.13509308131567865
71,71,8.767707220713298,0.1454838975685416
72,72,8.637612215677898,0.14591598145391613
73,73,8.696485042572021,0.13974146169302307
74,74,8.997746658325195,0.1309368325839878
75,75,8.651444911956787,0.13429479447810902
76,76,8.683452892303468,0.1491251080050206
77,77,8.705002562204998,0.13443155365751594
78,78,8.807578468322754,0.13002262604686138
79,79,8.663301436106364,0.13819520930079635
80,80,8.839131164550784,0.14300448295221815
81,81,8.81964381535848,0.14275213990490496
82,82,8.726839733123779,0.14425190134916435
83,83,8.555105050404867,0.14607891981039814
84,84,8.730002943674723,0.14385390608528298
85,85,8.958182652791342,0.1354160156774645
86,86,8.654372024536134,0.13208115737939566
87,87,8.64327958424886,0.1381044443350596
88,88,8.666214625040691,0.1389824175639466
89,89,8.477898438771566,0.14582993512891454
90,90,8.71549809773763,0.14396215759340947
91,91,8.889000256856283,0.13560152432031464
92,92,8.694046974182129,0.1501320712457952
93,93,8.96971861521403,0.13562780569829722
94,94,8.53112179438273,0.14559009992370076
95,95,8.693932406107585,0.1374861317451893
96,96,8.876711304982502,0.13897329809647635
97,97,8.835333315531413,0.12569946101220072
98,98,8.657678826649983,0.13840028710956054
99,99,8.710732428232829,0.13781556202354842
100,100,8.619007714589436,0.13980766502612582
101,101,8.782586828867595,0.13491786492592656
102,102,8.676252778371174,0.1320611363262621
103,103,8.547276178995768,0.13719493964385526
104,104,8.890342775980631,0.13615391107383282
105,105,8.57947899500529,0.13888827576245727
106,106,8.81034911473592,0.14493849445945425
107,107,8.770967292785645,0.13803753091286247
108,108,8.68577938079834,0.15598312431373054
109,109,8.855917485555013,0.14268178209716129
110,110,8.770129330952962,0.1420940293374785
111,111,8.68715991973877,0.13629252856669216
112,112,8.836493396759034,0.1354424309357164
113,113,8.828591473897298,0.1325041268922699
114,114,8.836679840087891,0.1411051478049097
115,115,8.561495971679687,0.14477555479179136
116,116,8.735830720265707,0.13818028704598934
117,117,8.99910888671875,0.13564177096580776
118,118,8.671097819010416,0.14718854054327435
119,119,8.613389619191487,0.14174017291823274
120,120,8.67525520324707,0.13893951656431694
121,121,8.908036867777506,0.14229196019776952
122,122,8.745078976949056,0.14069236866763582
123,123,8.52851848602295,0.15374960594190634
124,124,8.758661842346191,0.13370475760741113
125,125,8.760855833689371,0.15078783865381656
126,126,8.838587315877279,0.1347596150966371
127,127,8.804980977376301,0.13566837323165967
128,128,8.658621088663738,0.13790025070396947
129,129,8.776097997029622,0.13319123645918446
130,130,8.828371365865072,0.13820477454857122
131,131,8.73369181950887,0.13742266197548084
132,132,8.565372657775878,0.13580842342414445
133,133,8.751761309305827,0.13683085506337614
134,134,9.045355415344238,0.13466043377513742
135,135,8.704927380879719,0.13580910955904496
136,136,8.502271938323975,0.1398584190884673
137,137,8.745804850260416,0.13143878372748682
138,138,8.564630635579427,0.13791202919645087
139,139,8.665800793965657,0.14060433527604135
140,140,8.820566813151041,0.15460243083393047
141,141,8.64296849568685,0.14127789720199993
142,142,8.84059403737386,0.1505038782473919
143,143,8.716255505879719,0.14148185296012286
144,144,8.78114226659139,0.14594323148617208
145,145,8.991634114583333,0.13934917108962935
146,146,8.557835674285888,0.13672533031141695
147,147,8.804915110270182,0.13755190338225412
148,148,8.568122100830077,0.137687189533317
149,149,8.689805380503337,0.14368910753238015
150,0,8.796734809875488,0.13725932968770185
151,1,8.767601076761881,0.12736886344136414
152,2,8.741646989186604,0.13345316542591507
153,3,8.95731627146403,0.13630514918730235
154,4,8.78862279256185,0.14097577442329684
155,5,8.463602447509766,0.13807824764210333
156,6,8.818240388234457,0.13061397455166784
157,7,8.653989442189534,0.14209917388732232
158,8,9.019256560007731,0.131226419782072
159,9,8.77270647684733,0.13186312016875795
160,10,8.792962741851806,0.1341289299094763
161,11,8.552891604105632,0.1390319497844515
162,12,8.58312915166219,0.13298078028818902
163,13,8.61632932027181,0.14004625086649322
164,14,8.865113512674967,0.1309618314483911
165,15,8.744939486185709,0.1435949863428811
166,16,8.792826143900554,0.13364676496805622
167,17,8.698906517028808,0.14125423987547406
168,18,8.74527997970581,0.14009441556357707
169,19,8.829891204833984,0.13744932028868545
170,20,8.944043477376303,0.13229039632819087
171,21,8.885351880391438,0.142531936673603
172,22,8.651400566101074,0.13896475637611005
173,23,8.59485289255778,0.1332713762129812
174,24,8.84271380106608,0.13669544325834915
175,25,8.777724456787109,0.13981501189670478
176,26,8.826048851013184,0.1404322294377877
177,27,8.607628377278646,0.13485871599803795
178,28,8.677201557159425,0.13768958365490566
179,29,8.592712084452309,0.14164140334324474
180,30,8.792956034342447,0.13431397183180285
181,31,8.763337135314941,0.12583443142062362
182,32,8.805314954121908,0.1419272901219471
183,33,8.777333323160809,0.13508270309958606
184,34,8.779075622558594,0.13383389950500954
185,35,9.080102729797364,0.1346442266319258
186,36,8.953732299804688,0.13503916312075065
187,37,8.723372300465902,0.14356290388392515
188,38,8.818288071950276,0.13160328860922893
189,39,8.666756502787273,0.13807730086881198
190,40,8.841082445780437,0.14057328512488554
191,41,8.856403160095217,0.12053923325100913
192,42,8.855114110310872,0.1359767961901137
193,43,8.434524440765381,0.1429742963563112
194,44,8.95245288213094,0.13589664246198174
195,45,8.575380897521972,0.14487329904083165
196,46,8.922984313964841,0.14677665182431635
197,47,8.962981351216634,0.13512205074490824
198,48,8.672805309295653,0.14661132022933454
199,49,8.841535663604736,0.14484352782614585
200,50,8.608361848195393,0.1446797678815225
201,51,8.776051362355549,0.13157927765268446
202,52,8.6657958984375,0.14513499038476801
203,53,8.574621136983236,0.13946329575116398
204,54,8.590761343638103,0.14014848977373912
205,55,8.815017795562744,0.1427581376899034
206,56,8.581142902374268,0.14806534063557045
207,57,8.775004641215007,0.1370191207033616
208,58,8.630485121409098,0.14778236934368005
209,59,8.552283318837484,0.14346438017431748
210,60,8.70065352121989,0.13844000360667996
211,61,8.999598693847656,0.1339859164963127
212,62,8.906627527872722,0.14276137802734348
213,63,8.525148836771647,0.14693701928803546
214,64,8.872644742329916,0.13305504537870486
215,65,8.774754397074382,0.13773661496719372
216,66,8.796767711639404,0.13796440502939125
217,67,8.787914403279622,0.13923421714040649
218,68,8.505588658650716,0.13578521349442113
219,69,8.7405699412028,0.14011521764751525
220,70,8.692140452067058,0.13177318917994854
221,71,8.856904697418212,0.1353246276616895
222,72,8.51258306503296,0.13688655442922998
223,73,8.755451265970867,0.13663112745670755
224,74,8.632706165313719,0.14879695415072394
225,75,8.654391860961914,0.14400879265241867
226,76,8.667854563395183,0.14406917243945644
227,77,8.76636823018392,0.13323713112669067
228,78,8.885174369812011,0.12918975174912095
229,79,8.728357474009195,0.14149066046884398
230,80,8.653960450490315,0.1372460483715695
231,81,8.56894391377767,0.1402399153595305
232,82,8.74231211344401,0.14090596166439354
233,83,8.815023962656658,0.138317807006737
234,84,8.5735413869222,0.1439440707639248
235,85,8.846493530273438,0.13760180798630853
236,86,8.87977647781372,0.1329792514446502
237,87,8.789209620157878,0.14075470437670204
238,88,8.498080889383951,0.14581968118481256
239,89,8.637244033813477,0.12883098196993034
240,90,8.567944208780924,0.1499284471808678
241,91,8.74128843943278,0.13463908224417054
242,92,8.794312318166098,0.1392369916358342
243,93,8.949743461608886,0.13287822860432788
244,94,8.560892327626545,0.14634044819248568
245,95,8.963744417826335,0.14131361765303396
246,96,8.773601182301839,0.12808727860000604
247,97,8.477225271860759,0.14869467392485722
248,98,8.621752293904622,0.14183177989302204
249,99,8.718519687652588,0.14304582289834436
250,100,8.701814874013264,0.1363320577563039
251,101,8.772907193501789,0.1327143406668741
252,102,8.821245924631755,0.1308561879122129
253,103,8.772957229614258,0.14666060987206825
254,104,8.868080870310466,0.1345578832249151
255,105,8.829937616984049,0.13779817338396486
256,106,8.883498859405517,0.1361949586099945
257,107,8.70426991780599,0.12875428194211175
258,108,8.769940662384034,0.13277578678349225
259,109,8.75433152516683,0.13393554068449884
260,110,8.982169469197592,0.14176361899116696
261,111,8.802062733968098,0.1362461451966839
262,112,8.72349147796631,0.13391630188674994
263,113,8.773449071248372,0.13553569364757276
264,114,8.615133794148763,0.13972277557880927
265,115,8.579305013020834,0.14130770975816995
266,116,8.446977456410728,0.14491885311763816
267,117,8.826968765258789,0.14540294147290594
268,118,8.737150319417317,0.13945716473014425
269,119,8.641547234853109,0.14067187057842054
270,120,8.717126846313478,0.13714699566134855
271,121,8.767607434590657,0.1407883962956536
272,122,8.767968304951985,0.13175243101000764
273,123,8.503053792317708,0.13936972610402154
274,124,8.617735989888509,0.137778987779082
275,125,8.807923189798991,0.13897363646083008
276,126,8.519872697194417,0.13878735571098516
277,127,8.606842708587646,0.15004905505532706
278,128,8.66698242823283,0.15166919133215606
279,129,8.805032793680828,0.13772468455658096
280,130,8.92169090906779,0.14071336729618392
281,131,8.86701577504476,0.13993597168414848
282,132,8.53933302561442,0.14546323260777472
283,133,8.668259970347087,0.14599859911870833
284,134,8.805922698974609,0.13628744280873795
285,135,8.655223019917806,0.14281449527544993
286,136,8.455485439300537,0.14291165138494638
287,137,8.777704779307049,0.13906665305849555
288,138,8.909567483266194,0.1267377462659109
289,139,8.517677942911781,0.14246731858041314
290,140,8.847338136037191,0.1325830656179848
291,141,8.80124438603719,0.13650205492212744
292,142,8.760888799031575,0.13082151812978554
293,143,8.629137579600018,0.1370130866995799
294,144,8.670300006866455,0.13551742755421362
295,145,8.625274054209392,0.13945007339242144
296,146,8.854250494639079,0.13527546985257258
297,147,8.988720003763834,0.1319073236348886
298,148,8.815435981750488,0.12501452709387376
299,149,8.780371030171713,0.1347600527846665
300,150,8.823278172810873,0.13514141331636348
301,151,8.793544483184814,0.14471207848909154
302,152,8.636667823791504,0.14009394762423896
303,153,8.939478429158529,0.12604564197650808
304,154,8.799744160970052,0.12963393612640595
305,155,8.672192255655924,0.13433985530442558
306,156,8.523179403940837,0.13248666884470733
307,157,8.922403113047283,0.12954917999916266
308,158,8.613393243153888,0.13408131568921575
309,159,8.82563139597575,0.13573205734090882
310,160,8.548879305521648,0.14325195260204296
311,161,8.765109888712566,0.14235976706553288
312,162,8.969320106506348,0.14095800247149073
313,163,8.697728284200032,0.12885560038817373
314,164,8.722128359476725,0.13447556908233127
315,165,8.720534833272298,0.13427450946770844
316,166,8.644990666707356,0.14237406075978648
317,167,8.727500915527344,0.13998900014877386
318,168,8.61731678644816,0.14539559773026334
319,169,8.453560860951741,0.15024361469674236
320,170,8.65882740020752,0.13469874334090856
321,171,8.79221706390381,0.13300010103712945
322,172,8.826891899108887,0.14011361707324005
323,173,8.674521350860596,0.1364454342611134
324,174,8.817058086395264,0.14247667997411914
325,175,8.694687779744465,0.14215325942263493
326,176,8.87424020767212,0.13545022875272358
327,177,8.80620714823405,0.1362473696954548
328,178,8.467686907450359,0.13197504036524335
329,179,8.88806438446045,0.1297508939124479
330,180,8.724017365773518,0.1349039202486553
331,181,8.736637941996257,0.12994460180331954
332,182,8.593085066477459,0.14418202252561846
333,183,9.024184417724607,0.13309359858782654
334,184,8.878520584106445,0.12956789151361592
335,185,8.940025742848713,0.13864661409075296
336,186,8.589926719665527,0.1386037324379431
337,187,8.936641883850097,0.1366920103033772
338,188,8.79741678237915,0.1419237276526763
339,189,8.844437344868977,0.13704511372752798
340,190,8.628229522705077,0.13832293842981258
341,191,8.868931007385251,0.13960377930523826
342,192,8.739240900675457,0.13088801450266813
343,193,8.927631378173828,0.13245772371108375
344,194,9.10646718343099,0.1239377105059096
345,195,8.630959924062092,0.14054639114264866
346,196,8.571828937530517,0.14788987798825834
347,197,9.030334059397381,0.14013285064181158
348,198,8.481157875061035,0.13900426978809505
349,199,8.465656598409018,0.13859783103444592
350,200,8.635726292928059,0.13623153792861073
351,201,8.322674369812011,0.14996629967944078
352,202,8.560217825571696,0.14497597794096875
353,203,8.916593996683757,0.1281048040764193
354,204,8.70929667154948,0.1372754868823249
355,205,8.802274354298909,0.1348831038887147
356,206,8.820836544036865,0.13433943373143362
357,207,8.526667308807372,0.1371245295065816
358,208,8.448198509216308,0.1408587067995492
359,209,8.708837699890136,0.13559009904324676
360,210,8.574233595530194,0.1425231214550589
361,211,8.8536008199056,0.13576864862352764
362,212,8.962709617614744,0.1368186169111383
363,213,8.68098684946696,0.13299293787188554
364,214,8.593785349527996,0.14307691420878596
365,215,8.668738587697346,0.13418146780769655
366,216,8.740115642547607,0.13044650409339614
367,217,8.781825574239095,0.13599450105572275
368,218,8.702762285868326,0.1402822774623055
369,219,8.65636755625407,0.13436900821465042
370,220,8.838408501942952,0.13506891931307954
371,221,8.913165092468262,0.14168123501010269
372,222,8.660829989115397,0.13776497784361708
373,223,8.73797992070516,0.14206504041533727
374,224,8.95532652537028,0.13245556529982422
375,225,8.794230270385743,0.13033111639138467
376,226,8.999964332580566,0.14535393041801584
377,227,8.785663350423176,0.13203271510078535
378,228,8.807945187886556,0.14008423489128016
379,229,8.82765432993571,0.1383081873692184
380,230,8.793747266133629,0.13778198908797154
381,231,8.874658997853597,0.13562113720206256
382,232,8.662234656016032,0.1372952087804054
383,233,8.735195223490399,0.14634999440125768
384,234,8.62446559270223,0.14482447196828432
385,235,8.831379667917886,0.12816656485355146
386,236,8.621686649322509,0.13446199746405665
387,237,8.68880729675293,0.14518434801092372
388,238,8.813611793518069,0.12602441539270026
389,239,8.844304434458415,0.13057642136079572
390,240,8.594986120859781,0.1386361522929122
391,241,8.804934565226239,0.14059065430846324
392,242,8.812302430470785,0.12783052416646387
393,243,8.974094072977701,0.13506428563131095
394,244,8.79893881479899,0.1310611372521229
395,245,8.585205268859863,0.13692498996987104
396,246,8.761719608306885,0.1292941584669558
397,247,8.787910334269206,0.13353222591745684
398,248,8.633398723602294,0.1446182398616099
399,249,8.606299781799317,0.14295285500974084
